"id","date_created","date_deleted","date_updated","street","house_number","flat_number","zipcode","country","city"
"","17-Sep-2021 13:20:28","","","4666 Reichert Causeway","893","15","75563","Honduras","East Kelly"
"","17-Sep-2021 13:20:28","","","84760 Bryant Creek","612","932","40635","Botswana","New Jermaineton"
"","17-Sep-2021 13:20:28","","","9072 Emmett Ways","658","894","97924","Algeria","North Jeffreyside"
"","17-Sep-2021 13:20:28","","","97273 Marcos Plains","504","476","23311","Mauritius","East Alonsoburgh"
"","17-Sep-2021 13:20:28","","","62787 Schinner Landing","367","846","39951","Christmas Island","South Donnell"
"","17-Sep-2021 13:20:28","","","8591 Werner Glens","837","784","15929","Sao Tome and Principe","Lake Kum"
"","17-Sep-2021 13:20:28","","","6680 Gerardo View","374","535","84101","Ukraine","Debiland"
"","17-Sep-2021 13:20:28","","","046 Joan Fort","746","110","99164","Armenia","New Romana"
"","17-Sep-2021 13:20:28","","","646 Mariano Highway","451","865","11163","Guyana","South Bertramfurt"
"","17-Sep-2021 13:20:28","","","8003 Frami Falls","681","763","12831","Liechtenstein","Kovacekmouth"
"","17-Sep-2021 13:20:28","","","160 Ortiz Fords","56","222","66144","Tanzania","West Geraldbury"
"","17-Sep-2021 13:20:28","","","404 Fatimah Field","370","958","98857","Algeria","South Eduardofurt"
"","17-Sep-2021 13:20:28","","","887 Klocko Lodge","66","3","38654","Zambia","Gutmannchester"
"","17-Sep-2021 13:20:28","","","4816 Morar Field","15","190","48528","Zimbabwe","Reubenborough"
"","17-Sep-2021 13:20:28","","","783 Price Village","897","847","26582","Puerto Rico","North Tamela"
"","17-Sep-2021 13:20:28","","","4365 Rosamaria Highway","359","473","96592","Haiti","North Harvey"
"","17-Sep-2021 13:20:28","","","8393 Tawanna Expressway","895","776","48086","Madagascar","Bartellborough"
"","17-Sep-2021 13:20:28","","","86529 Reynolds Crest","967","699","86302","New Caledonia","South Apoloniahaven"
"","17-Sep-2021 13:20:28","","","300 O'Keefe Shoals","199","450","29241","Nicaragua","Lavetaborough"
"","17-Sep-2021 13:20:28","","","8208 Winston Unions","669","73","81059","Ecuador","New Eloymouth"
"","17-Sep-2021 13:20:28","","","50603 Gil Prairie","159","190","51063","Cayman Islands","Larkinberg"
"","17-Sep-2021 13:20:28","","","562 Ara Throughway","416","880","33635","Cambodia","Mickeychester"
"","17-Sep-2021 13:20:28","","","2592 Ritchie Estate","854","181","64629","Antarctica (the territory South of 60 deg S)","West Wilbert"
"","17-Sep-2021 13:20:28","","","25944 Weissnat Brooks","293","273","10993","Virgin Islands, U.S.","North Susanbury"
"","17-Sep-2021 13:20:28","","","0883 Kiehn Ridges","807","886","62848","Kazakhstan","Lemkebury"
"","17-Sep-2021 13:20:28","","","7037 Schmeler Plaza","283","859","21178","Pakistan","Nienowshire"
"","17-Sep-2021 13:20:28","","","89790 Marjory Junctions","748","831","88864","El Salvador","East Blake"
"","17-Sep-2021 13:20:28","","","442 Jaskolski Cliff","371","190","93739","Guernsey","Mrazmouth"
"","17-Sep-2021 13:20:28","","","47576 Billy Circles","58","941","36674","Tunisia","Vikishire"
"","17-Sep-2021 13:20:28","","","76994 Lynch Isle","707","399","21943","Ukraine","Duanefurt"
"","17-Sep-2021 13:20:28","","","8766 Wiegand Fords","689","304","77060","Rwanda","Carsonbury"
"","17-Sep-2021 13:20:28","","","77506 Micheal Course","591","175","43322","Grenada","Tonymouth"
"","17-Sep-2021 13:20:28","","","815 Lakenya Highway","415","313","97138","Venezuela","Lake Marcella"
"","17-Sep-2021 13:20:28","","","4372 Thiel Landing","275","549","30194","Slovenia","North Kellee"
"","17-Sep-2021 13:20:28","","","0298 Shawanna Causeway","210","757","12980","Trinidad and Tobago","Port Michael"
"","17-Sep-2021 13:20:28","","","5683 Valerie Green","653","68","49528","Iceland","Casperside"
"","17-Sep-2021 13:20:28","","","15988 Waelchi Isle","132","174","60823","Lao People's Democratic Republic","Leighannport"
"","17-Sep-2021 13:20:28","","","682 Mitchell Freeway","431","508","67186","Czech Republic","South Jamey"
"","17-Sep-2021 13:20:28","","","3416 Harris Crossroad","774","157","13112","Brazil","Daughertyview"
"","17-Sep-2021 13:20:28","","","500 Wilkinson Springs","838","139","67819","South Georgia and the South Sandwich Islands","Ramonton"
"","17-Sep-2021 13:20:28","","","1315 Cartwright Crescent","174","122","11253","Macedonia","Mrazborough"
"","17-Sep-2021 13:20:28","","","62830 Keebler Crescent","883","270","85293","Honduras","Bufordbury"
"","17-Sep-2021 13:20:28","","","2720 Hoppe Garden","432","629","69134","Liechtenstein","South Jamisonmouth"
"","17-Sep-2021 13:20:28","","","161 Towne Locks","685","487","53634","Maldives","Mazieberg"
"","17-Sep-2021 13:20:28","","","21057 Mraz Port","465","870","99513","Tonga","South Jack"
"","17-Sep-2021 13:20:28","","","9096 Runolfsdottir Islands","648","300","14347","Zambia","Humbertoport"
"","17-Sep-2021 13:20:28","","","134 Reinger Well","702","787","39085","Norfolk Island","East Wilfredo"
"","17-Sep-2021 13:20:28","","","204 Larson Circle","739","851","33914","Chad","Dietrichland"
"","17-Sep-2021 13:20:28","","","49422 Buckridge Lane","416","180","58328","Belize","New Ivanshire"
"","17-Sep-2021 13:20:28","","","15684 Josh Circle","367","679","30931","Oman","Port Eduardomouth"
"","17-Sep-2021 13:20:28","","","52916 Schneider Burgs","907","134","21052","Panama","South Jackistad"
"","17-Sep-2021 13:20:28","","","1601 Hackett Station","659","319","11800","Guinea-Bissau","Kemmerland"
"","17-Sep-2021 13:20:28","","","337 Mraz Harbor","753","966","84303","Russian Federation","East Benjaminhaven"
"","17-Sep-2021 13:20:28","","","964 Krajcik Junctions","887","127","32031","Guernsey","Leschchester"
"","17-Sep-2021 13:20:28","","","8658 Ashlee Dale","87","62","16782","India","Marielachester"
"","17-Sep-2021 13:20:28","","","2061 Forrest Cove","387","122","23451","Honduras","East Bryantburgh"
"","17-Sep-2021 13:20:28","","","1659 Reinger Parkway","828","577","68404","Indonesia","South Lakiesha"
"","17-Sep-2021 13:20:28","","","5745 Schowalter Roads","4","456","23320","Zambia","Mitchfurt"
"","17-Sep-2021 13:20:28","","","2739 Mason Shoals","800","198","46326","Guam","Antionetteland"
"","17-Sep-2021 13:20:28","","","034 Auer Ports","276","894","63477","Nauru","Port Faustoberg"
"","17-Sep-2021 13:20:28","","","061 Purdy Well","617","371","35795","Syrian Arab Republic","New Jantown"
"","17-Sep-2021 13:20:28","","","02334 Gussie Lock","473","372","38481","Croatia","North Benedictfurt"
"","17-Sep-2021 13:20:28","","","48021 Barton Cape","679","937","98778","Syrian Arab Republic","East Jimmiestad"
"","17-Sep-2021 13:20:28","","","1068 Harvey Field","337","681","37334","Turkmenistan","Eduardoshire"
"","17-Sep-2021 13:20:28","","","02347 Hudson Mount","863","174","15036","Canada","Lake Dwain"
"","17-Sep-2021 13:20:28","","","6838 Hyatt Flats","235","247","62647","Turks and Caicos Islands","South Natishatown"
"","17-Sep-2021 13:20:28","","","070 Burl Mountains","250","411","60563","China","New Paulview"
"","17-Sep-2021 13:20:28","","","55339 Kris Ways","4","31","17594","Taiwan","Mosciskihaven"
"","17-Sep-2021 13:20:28","","","4105 Conn Coves","754","503","43031","Turkmenistan","South Josiah"
"","17-Sep-2021 13:20:28","","","67048 Donnie Creek","776","50","21521","Netherlands Antilles","South Ardath"
"","17-Sep-2021 13:20:28","","","8985 Giuseppe Unions","247","131","51252","El Salvador","Ashleystad"
"","17-Sep-2021 13:20:28","","","6785 Lyndsey Summit","53","105","48766","Algeria","Rozanneview"
"","17-Sep-2021 13:20:28","","","2187 Beahan View","61","436","90614","Saint Helena","Thielmouth"
"","17-Sep-2021 13:20:28","","","73631 Morissette Views","825","484","78613","Bahrain","South Trinidadfurt"
"","17-Sep-2021 13:20:28","","","595 Lang Estates","675","111","22706","India","Jeromyton"
"","17-Sep-2021 13:20:28","","","740 Mac Walks","765","2","49406","Papua New Guinea","Goldnerfort"
"","17-Sep-2021 13:20:28","","","4893 McClure Locks","119","866","74766","South Africa","New Lovettafurt"
"","17-Sep-2021 13:20:28","","","633 Harley Meadows","495","892","12089","Australia","Christiansenburgh"
"","17-Sep-2021 13:20:28","","","815 Hackett Isle","666","495","87473","Liberia","Fletcherland"
"","17-Sep-2021 13:20:28","","","510 Hilario Junction","91","341","28406","Madagascar","Croninchester"
"","17-Sep-2021 13:20:28","","","296 Erdman Fork","120","789","82070","Iran","Schambergerville"
"","17-Sep-2021 13:20:28","","","846 Donald Pike","770","258","39045","Northern Mariana Islands","South Mariofort"
"","17-Sep-2021 13:20:28","","","772 Schaden Crossroad","311","731","72950","Latvia","North Phillipview"
"","17-Sep-2021 13:20:28","","","4964 Karmen Knolls","931","779","54393","United Kingdom","Flatleyland"
"","17-Sep-2021 13:20:28","","","507 Hirthe Plaza","373","86","59179","Bermuda","Lake Darrell"
"","17-Sep-2021 13:20:28","","","6401 Felix Burgs","161","396","48585","Lebanon","Wardmouth"
"","17-Sep-2021 13:20:28","","","848 Heaney Points","826","264","74849","Serbia","Maryatown"
"","17-Sep-2021 13:20:28","","","33817 Hilma Forge","209","536","67730","Libyan Arab Jamahiriya","Darronfurt"
"","17-Sep-2021 13:20:28","","","1395 Caleb Locks","920","973","11767","Faroe Islands","Millsville"
"","17-Sep-2021 13:20:28","","","97693 Audry Greens","588","225","99314","Jersey","North Blakehaven"
"","17-Sep-2021 13:20:28","","","44017 Hamill Locks","355","290","54021","Qatar","Merlintown"
"","17-Sep-2021 13:20:28","","","92966 Dibbert Route","518","634","15817","Peru","Julissaland"
"","17-Sep-2021 13:20:28","","","702 Fay Pike","559","468","15838","Martinique","Port Antoinettetown"
"","17-Sep-2021 13:20:28","","","83992 Osinski Ranch","568","196","61576","Italy","Lake Jason"
"","17-Sep-2021 13:20:28","","","54263 Garfield Spur","919","410","95294","Germany","East Ervinbury"
"","17-Sep-2021 13:20:28","","","41654 Murphy Trafficway","330","839","96969","Estonia","New Merle"
"","17-Sep-2021 13:20:28","","","76090 Darrell Corner","263","150","26486","Saint Martin","Nedatown"
"","17-Sep-2021 13:20:28","","","663 Marcella Roads","937","182","73050","Taiwan","Delmyshire"
"","17-Sep-2021 13:20:28","","","6207 Jin Passage","113","913","37151","Saint Barthelemy","Cornellbury"
"","17-Sep-2021 13:20:28","","","8359 Denesik Mountains","134","85","74700","Libyan Arab Jamahiriya","Geraldoland"
"","17-Sep-2021 13:20:28","","","54517 Norman Pine","94","693","90309","Togo","Peggiestad"
"","17-Sep-2021 13:20:28","","","50537 Dana Roads","33","237","64888","Saint Lucia","Kimberystad"
"","17-Sep-2021 13:20:28","","","6874 Tyree Streets","2","174","63136","Lebanon","North Luke"
"","17-Sep-2021 13:20:28","","","30383 Tad Prairie","361","616","73147","Georgia","New Claude"
"","17-Sep-2021 13:20:28","","","433 Ron Harbor","133","761","99225","Benin","Nigeltown"
"","17-Sep-2021 13:20:28","","","748 Marks Brooks","871","4","15662","Venezuela","Millerport"
"","17-Sep-2021 13:20:28","","","60421 Mertz Port","766","57","89652","Guernsey","East Milan"
"","17-Sep-2021 13:20:28","","","05489 Jacobs Roads","214","363","65035","Malta","Port Garfieldton"
"","17-Sep-2021 13:20:28","","","8789 Lonnie Divide","409","601","19099","Congo","Lake Reynaldoside"
"","17-Sep-2021 13:20:28","","","0376 Okuneva Motorway","596","137","37533","French Polynesia","East Dirkton"
"","17-Sep-2021 13:20:28","","","1770 Hudson Via","577","106","16661","Democratic People's Republic of Korea","Port Delilah"
"","17-Sep-2021 13:20:28","","","927 Lena Village","397","312","78122","Gabon","Celenafort"
"","17-Sep-2021 13:20:28","","","90540 Hermiston Shores","311","769","46824","Indonesia","Blickborough"
"","17-Sep-2021 13:20:28","","","0249 Zack Trail","611","524","92402","Saint Lucia","North Leanora"
"","17-Sep-2021 13:20:28","","","15494 Augustus Estates","237","320","33327","Slovakia (Slovak Republic)","Keelingfort"
"","17-Sep-2021 13:20:28","","","217 Mariano Greens","287","795","43962","Norway","Elanorland"
"","17-Sep-2021 13:20:28","","","6324 Schneider Shoal","82","226","98445","Cambodia","Port Edmund"
"","17-Sep-2021 13:20:28","","","19196 Weber Garden","486","635","23037","Saint Helena","Genarostad"
"","17-Sep-2021 13:20:28","","","2613 Feil Station","800","77","16514","Afghanistan","Garlandview"
"","17-Sep-2021 13:20:28","","","9444 Russel Club","704","944","51910","Moldova","North Russ"
"","17-Sep-2021 13:20:28","","","168 Wisozk Trail","692","734","49130","Gabon","Lake Gonzalostad"
"","17-Sep-2021 13:20:28","","","4048 Hulda Junctions","16","562","46997","Equatorial Guinea","New Courtney"
"","17-Sep-2021 13:20:28","","","42143 Garfield Park","540","375","51857","Greece","New Earleanmouth"
"","17-Sep-2021 13:20:28","","","7736 McCullough Rest","733","223","90194","Antarctica (the territory South of 60 deg S)","Carmeliaborough"
"","17-Sep-2021 13:20:28","","","8686 Vania Spur","456","631","85112","Rwanda","Damienmouth"
"","17-Sep-2021 13:20:28","","","05542 Paucek Harbor","816","452","89570","Bolivia","Joneside"
"","17-Sep-2021 13:20:28","","","0774 Bridgett Tunnel","379","441","39721","Guam","North Allena"
"","17-Sep-2021 13:20:28","","","62575 Jacobson Ridges","214","424","79671","Sweden","Lomaville"
"","17-Sep-2021 13:20:28","","","92145 Rosario Shores","480","69","38268","Belarus","Rempelside"
"","17-Sep-2021 13:20:28","","","9721 Lawerence Rapids","60","425","43401","Belize","North Evette"
"","17-Sep-2021 13:20:28","","","68969 Kreiger Branch","430","941","38485","United Arab Emirates","West Jessiestad"
"","17-Sep-2021 13:20:28","","","429 Oliver Lake","517","290","50116","Sri Lanka","Jamaalshire"
"","17-Sep-2021 13:20:28","","","046 Paucek Mountain","792","545","16540","Finland","Weissnatton"
"","17-Sep-2021 13:20:28","","","2224 Schinner Crossroad","903","734","19236","Austria","Parkerchester"
"","17-Sep-2021 13:20:28","","","02636 Lueilwitz Ramp","121","723","15084","Libyan Arab Jamahiriya","Schinnerfurt"
"","17-Sep-2021 13:20:28","","","668 Cassin Ferry","766","635","61132","Italy","Lake Wilfredmouth"
"","17-Sep-2021 13:20:28","","","1668 Torp Summit","529","180","78315","Sweden","East Frank"
"","17-Sep-2021 13:20:28","","","73325 Harvey Forge","354","225","34031","British Indian Ocean Territory (Chagos Archipelago)","Ricardochester"
"","17-Sep-2021 13:20:28","","","7295 Douglas Well","570","913","55279","French Guiana","Brandenville"
"","17-Sep-2021 13:20:28","","","2324 Edmund Trace","399","726","74017","Portugal","South Dorinda"
"","17-Sep-2021 13:20:28","","","03714 Shenika Meadow","926","551","66828","American Samoa","North Gidgetton"
"","17-Sep-2021 13:20:28","","","2282 Hilpert Courts","127","580","87571","Cambodia","Hammesville"
"","17-Sep-2021 13:20:28","","","632 Harris Route","93","273","80884","Bahamas","Margomouth"
"","17-Sep-2021 13:20:28","","","345 Auer Stream","58","167","19027","Haiti","Millsside"
"","17-Sep-2021 13:20:28","","","79523 Homer Fords","317","590","33143","Guinea","South Leonilaville"
"","17-Sep-2021 13:20:28","","","4103 Sporer Lodge","315","415","46083","Tunisia","Funkville"
"","17-Sep-2021 13:20:28","","","00305 Keli Station","751","594","58008","Saudi Arabia","Barrowsberg"
"","17-Sep-2021 13:20:28","","","538 Tremblay Well","364","305","12937","Iran","West Marcellusside"
"","17-Sep-2021 13:20:28","","","83583 Casper Center","666","413","94492","Poland","Eliztown"
"","17-Sep-2021 13:20:28","","","392 Chauncey Plains","469","750","73378","Iraq","South Cortezberg"
"","17-Sep-2021 13:20:28","","","79469 Towne Roads","430","881","20703","Sri Lanka","New Maxview"
"","17-Sep-2021 13:20:28","","","60085 Marquardt Squares","640","445","11560","Costa Rica","Wilkinsonshire"
"","17-Sep-2021 13:20:28","","","465 VonRueden Walk","480","652","89008","Martinique","Dickensview"
"","17-Sep-2021 13:20:28","","","9986 Torp Cape","713","541","25851","Zambia","West Marlin"
"","17-Sep-2021 13:20:28","","","4632 Turner Mall","495","910","52495","France","North Hobertberg"
"","17-Sep-2021 13:20:28","","","66795 Kathleen Lights","894","261","83075","Greece","Turnertown"
"","17-Sep-2021 13:20:28","","","33965 Kling Loaf","807","352","26197","Liberia","Teofilaburgh"
"","17-Sep-2021 13:20:28","","","936 Olson Spurs","612","638","90322","Senegal","New Brittshire"
"","17-Sep-2021 13:20:28","","","366 Smith Junction","577","685","99348","Kazakhstan","Larsonland"
"","17-Sep-2021 13:20:28","","","479 Fay Fords","507","140","67302","Palau","Stiedemannfurt"
"","17-Sep-2021 13:20:28","","","2403 Elin Centers","863","974","87866","Puerto Rico","East Leon"
"","17-Sep-2021 13:20:28","","","2915 Amina Pines","643","615","56571","Romania","Willview"
"","17-Sep-2021 13:20:28","","","16074 Emard Trafficway","570","542","89361","Greenland","East Milanborough"
"","17-Sep-2021 13:20:28","","","076 Delila Inlet","834","499","70587","Madagascar","East Beverleyfort"
"","17-Sep-2021 13:20:28","","","790 Josiah Center","813","834","33678","Guadeloupe","New Luciusview"
"","17-Sep-2021 13:20:28","","","65860 Bo Forges","963","264","30002","Kyrgyz Republic","Baumbachbury"
"","17-Sep-2021 13:20:28","","","62652 Arletta Village","256","73","62997","Comoros","Lake Nelson"
"","17-Sep-2021 13:20:28","","","85626 Hegmann Fords","425","710","68663","Denmark","East Ashtonton"
"","17-Sep-2021 13:20:28","","","3328 Kunze Bypass","637","66","27694","Saint Lucia","Darronmouth"
"","17-Sep-2021 13:20:28","","","20955 Laurinda Glens","72","484","68556","Australia","Noelton"
"","17-Sep-2021 13:20:28","","","7948 Leffler Crescent","483","437","86024","Bolivia","Simonisbury"
"","17-Sep-2021 13:20:28","","","1332 Rudolf Views","963","275","26569","Fiji","North Tyronside"
"","17-Sep-2021 13:20:28","","","0151 Felicia Isle","778","86","33454","Cote d'Ivoire","Judyland"
"","17-Sep-2021 13:20:28","","","3455 Zemlak Shores","536","60","63530","Norfolk Island","Rodrickbury"
"","17-Sep-2021 13:20:28","","","64198 Bahringer Ford","678","500","69786","Burkina Faso","Kubburgh"
